STATE_CODE,STATE_CODE_EXP,SHRP_ID,COUNTY,COUNTY_EXP,FUNCTIONAL_CLASS,FUNCTIONAL_CLASS_EXP,ROUTE_NO,ROUTE_SIGNING,ROUTE_SIGNING_EXP,ROUTE_QUALIFIER,ROUTE_QUALIFIER_EXP,ALT_ROUTE_NAME,NO_OF_LANES,MILEPOINT,LOCATION_INFO
4,Arizona,1022,15,MOHAVE,1,Rural Principal Arterial - Interstate,40,2,Interstate,,,,2,77.69,START OF SECTION IS  1.85 MILES WEST OF SILVER SPRINGS ROAD STRUCTURE AND 2.2 MILES EAST OF BIG SANDY WASH. APPROX. 6 MI. EAST OF US-93 INTERSECTION WITH IH-40.
4,Arizona,1024,25,YAVAPAI,1,Rural Principal Arterial - Interstate,40,2,Interstate,,,,2,106.95,START OF SECTION IS  33 MILES EAST OF JOLLY RD. STRUCTURE AND 0.7 MILES WEST OF MARKHAM WASH.
4,Arizona,1025,25,YAVAPAI,1,Rural Principal Arterial - Interstate,40,2,Interstate,,,,2,113.03,10.65 MI W OF CANYON MTN. DAM/3.35 MI E ANVIL ROCK.
4,Arizona,1034,12,LA PAZ,6,Rural Minor Arterial,95,4,State,,,,1,145.25,START OF SECTION IS  0.1 MI SO OF BLUE WATER ROAD INTERSECTION AND 0.8 MI NO OF BRONCO STREET INTERSECTION (ALSO PARKER CITY LIMITS)
4,Arizona,1036,15,MOHAVE,2,Rural Principal Arterial - Other,93,3,U.S.,,,,2,27.64,START OF SECTION IS  0.9 MI NORTH OF WHITE HILLS RD.  TEMPLE BAR TURNOFF IS 8.5 MILES NORTH OF THE BEGINNING OF THE SECTION.  APPROX. 43 MI. NORTH OF IH-40 INTERSECTION WITH US-93.
4,Arizona,1037,15,MOHAVE,2,Rural Principal Arterial - Other,68,4,State,,,,1,1.4,START OF SECTION IS 0.4 MI. EAST OF JCT US 93 & AZ HWY 68.  NO LANDMARK IS AVAILABLE WEST OF SECTION WITHIN REASONABLE DISTANCE.
4,Arizona,1062,15,MOHAVE,1,Rural Principal Arterial - Interstate,40,2,Interstate,,,,2,92.75,START OF SECTION IS  3.25 MILES WEST OF CROSS MOUNTAIN RD. STRUCTURE.  FT ROCK RD. STRUCTURE IS 1.0 MILES WEST OF BEGINNING OF SECTION. APPROX. 21 MI. EAST OF US-93 INTERSECTION WITH IH-40.
4,Arizona,1065,25,YAVAPAI,1,Rural Principal Arterial - Interstate,40,2,Interstate,,,,2,97.72,START OF SECTION IS  1.8 MILES EAST OF CROSS MOUNTAIN ROAD  (EXIT 95) STRUCTURE; AND 5.9 MILES WEST OF JOLLY RD.  APPROX. 30 MI. EAST OF US-93 INTERSECTION WITH IH-40.
4,Arizona,6053,19,PIMA,1,Rural Principal Arterial - Interstate,10,2,Interstate,,,,2,292.89,START OF SECTION IS 0.5 MILES EAST OF EMPIRITA RD. STRUCTURE (EXIT 297) & 4.3 MILES WEST OF J-SIR RANCH ROAD STRUCTURE (ALSO KNOWN AS MESCAL ROAD).
4,Arizona,6054,23,SANTA CRUZ,1,Rural Principal Arterial - Interstate,19,2,Interstate,,,,2,52.25,START OF SECTION IS 2.11 MILES SOUTH OF PAPAGO ROAD AND 2.6 MILES NORTH OF PIMA MINA ROAD.
4,Arizona,6055,13,MARICOPA,2,Rural Principal Arterial - Other,85,4,State,,,,1,141.84,START OF SECTION IS  6.1 MILES SOUTH OF GILA RIVER AND 4.05 MILES NORTH OF PATTERSON ROAD.  APPROX. 23 MI. NORTH OF IH-8 INTERSECTION WITH ST-85.
4,Arizona,6060,23,SANTA CRUZ,1,Rural Principal Arterial - Interstate,19,2,Interstate,,,,2,14.88,START OF SECTION IS  0.9 MILES NORTH OF PECK CANYON RD. STRUCTURE.  PALO PARADO RD. STRUCTURE IS 0.8 MILES NORTH OF BEGINNING OF SECTION. APPROX. 23 MI. NORTH OF ST-82 INTERSECTION WITH IH-19.
4,Arizona,7079,13,MARICOPA,12,Urban Principal Arterial - Other Freeways or Expressways,101,10,None of the above,,,,3,11.9,STA.661+00 TO 666+00. START IS 0.7 MILES NORTH OF GRAND AVE. OVERPASS.  THE THUNDERBIRD OVERCROSSING IS 0.75 MILES NORTH OF THE START.
4,Arizona,7614,13,MARICOPA,1,Rural Principal Arterial - Interstate,10,2,Interstate,,,,3,130.5,START OF SECTION IS 1.1 MILES WEST OF  115th AVE. &  0.9 MILES EAST OF DYSART ROAD.
4,Arizona,A310,15,MOHAVE,2,Rural Principal Arterial - Other,93,3,U.S.,,,,2,27.64,START OF SECTION IS  0.9 MI NORTH OF WHITE HILLS RD.  TEMPLE BAR TURNOFF IS 8.5 MILES NORTH OF THE BEGINNING OF THE SECTION.  APPROX. 43 MI. NORTH OF IH-40 INTERSECTION WITH US-93.
4,Arizona,A320,15,MOHAVE,2,Rural Principal Arterial - Other,93,3,U.S.,,,,2,27.64,START OF SECTION IS  0.9 MI NORTH OF WHITE HILLS RD.  TEMPLE BAR TURNOFF IS 8.5 MILES NORTH OF THE BEGINNING OF THE SECTION.  APPROX. 43 MI. NORTH OF IH-40 INTERSECTION WITH US-93.
4,Arizona,A330,15,MOHAVE,2,Rural Principal Arterial - Other,93,3,U.S.,,,,2,27.64,START OF SECTION IS  0.9 MI NORTH OF WHITE HILLS RD.  TEMPLE BAR TURNOFF IS 8.5 MILES NORTH OF THE BEGINNING OF THE SECTION.  APPROX. 43 MI. NORTH OF IH-40 INTERSECTION WITH US-93.
4,Arizona,A350,15,MOHAVE,2,Rural Principal Arterial - Other,93,3,U.S.,,,,2,27.64,START OF SECTION IS  0.9 MI NORTH OF WHITE HILLS RD.  TEMPLE BAR TURNOFF IS 8.5 MILES NORTH OF THE BEGINNING OF THE SECTION.  APPROX. 43 MI. NORTH OF IH-40 INTERSECTION WITH US-93.
4,Arizona,A390,15,MOHAVE,2,Rural Principal Arterial - Other,93,3,U.S.,,,,2,27.64,START OF SECTION IS  0.9 MI NORTH OF WHITE HILLS RD.  TEMPLE BAR TURNOFF IS 8.5 MILES NORTH OF THE BEGINNING OF THE SECTION.  APPROX. 43 MI. NORTH OF IH-40 INTERSECTION WITH US-93.
4,Arizona,A901,15,MOHAVE,2,Rural Principal Arterial - Other,93   ,3,U.S.,,,,2,60.14,"Project is spread over several miles on U.S. 93 Northbound. 040902 is located at MP 53.19, while 04A903 is located at MP 62.82.                                                                                                                 "
4,Arizona,A902,15,MOHAVE,2,Rural Principal Arterial - Other,93   ,3,U.S.,,,,2,60.14,"Project is spread over several miles on U.S. 93 Northbound. 040902 is located at MP 53.19, while 04A903 is located at MP 62.82.                                                                                                                 "
4,Arizona,A903,15,MOHAVE,2,Rural Principal Arterial - Other,93   ,3,U.S.,,,,2,60.14,"Project is spread over several miles on U.S. 93 Northbound. 040902 is located at MP 53.19, while 04A903 is located at MP 62.82.                                                                                                                 "
4,Arizona,B310,15,MOHAVE,1,Rural Principal Arterial - Interstate,40,2,Interstate,,,,2,72.87,START OF SECTION IS  2.55 MILES WEST OF BIG SANDY WASH.  US 93 STRUCTURE IS 0.95 MILES WEST OF BEGINNING OF SECTION.
4,Arizona,B320,15,MOHAVE,1,Rural Principal Arterial - Interstate,40,2,Interstate,,,,2,72.87,START OF SECTION IS  2.55 MILES WEST OF BIG SANDY WASH.  US 93 STRUCTURE IS 0.95 MILES WEST OF BEGINNING OF SECTION.
4,Arizona,B330,15,MOHAVE,1,Rural Principal Arterial - Interstate,40,2,Interstate,,,,2,72.87,START OF SECTION IS  2.55 MILES WEST OF BIG SANDY WASH.  US 93 STRUCTURE IS 0.95 MILES WEST OF BEGINNING OF SECTION.
4,Arizona,B350,15,MOHAVE,1,Rural Principal Arterial - Interstate,40,2,Interstate,,,,2,72.87,START OF SECTION IS  2.55 MILES WEST OF BIG SANDY WASH.  US 93 STRUCTURE IS 0.95 MILES WEST OF BEGINNING OF SECTION.
4,Arizona,B901,13,MARICOPA,1,Rural Principal Arterial - Interstate,10,2,Interstate,,,,2,115.43,START OF SECTION IS 1.6 MILES WEST OF WATSON RD. STRUCTURE.  MILLER RD. / BUCKEYE STRUCTURE IS 0.6 MILES WEST OF BEGINNING OF STRUCTURE. APPROX. 27 MI. WEST OF IH-17 INTERSECTION WITH IH-10.
4,Arizona,B902,13,MARICOPA,1,Rural Principal Arterial - Interstate,10,2,Interstate,,,,2,115.43,START OF SECTION IS 1.6 MILES WEST OF WATSON RD. STRUCTURE.  MILLER RD. / BUCKEYE STRUCTURE IS 0.6 MILES WEST OF BEGINNING OF STRUCTURE. APPROX. 27 MI. WEST OF IH-17 INTERSECTION WITH IH-10.
4,Arizona,B903,13,MARICOPA,1,Rural Principal Arterial - Interstate,10,2,Interstate,,,,2,115.43,START OF SECTION IS 1.6 MILES WEST OF WATSON RD. STRUCTURE.  MILLER RD. / BUCKEYE STRUCTURE IS 0.6 MILES WEST OF BEGINNING OF STRUCTURE. APPROX. 27 MI. WEST OF IH-17 INTERSECTION WITH IH-10.
4,Arizona,B959,13,MARICOPA,1,Rural Principal Arterial - Interstate,10,2,Interstate,,,,2,115.43,START OF SECTION IS 1.6 MILES WEST OF WATSON RD. STRUCTURE.  MILLER RD. / BUCKEYE STRUCTURE IS 0.6 MILES WEST OF BEGINNING OF STRUCTURE. APPROX. 27 MI. WEST OF IH-17 INTERSECTION WITH IH-10.
4,Arizona,B960,13,MARICOPA,1,Rural Principal Arterial - Interstate,10,2,Interstate,,,,2,115.43,START OF SECTION IS 1.6 MILES WEST OF WATSON RD. STRUCTURE.  MILLER RD. / BUCKEYE STRUCTURE IS 0.6 MILES WEST OF BEGINNING OF STRUCTURE. APPROX. 27 MI. WEST OF IH-17 INTERSECTION WITH IH-10.
4,Arizona,B961,13,MARICOPA,1,Rural Principal Arterial - Interstate,10,2,Interstate,,,,2,115.43,START OF SECTION IS 1.6 MILES WEST OF WATSON RD. STRUCTURE.  MILLER RD. / BUCKEYE STRUCTURE IS 0.6 MILES WEST OF BEGINNING OF STRUCTURE. APPROX. 27 MI. WEST OF IH-17 INTERSECTION WITH IH-10.
4,Arizona,B964,13,MARICOPA,1,Rural Principal Arterial - Interstate,10,2,Interstate,,,,2,115.43,START OF SECTION IS 1.6 MILES WEST OF WATSON RD. STRUCTURE.  MILLER RD. / BUCKEYE STRUCTURE IS 0.6 MILES WEST OF BEGINNING OF STRUCTURE. APPROX. 27 MI. WEST OF IH-17 INTERSECTION WITH IH-10.
4,Arizona,C310,19,PIMA,1,Rural Principal Arterial - Interstate,19,2,Interstate,,,,2,32.98,START OF SECTION IS  0.24 MILES NORTH OF BEGINNING OF EXIT TAPER FOR CANOA REST AREA ON EAST SIDE OF IH 19 (EXIT @ 53 KM).  CANOA RD. STRUCTURE IS 1.9 MILES NORTH.  APPROX. 54 MI. NORTH OF ST-82 INTERSECTION WITH IH-19.
4,Arizona,C320,19,PIMA,1,Rural Principal Arterial - Interstate,19,2,Interstate,,,,2,32.98,START OF SECTION IS  0.24 MILES NORTH OF BEGINNING OF EXIT TAPER FOR CANOA REST AREA ON EAST SIDE OF IH 19 (EXIT @ 53 KM).  CANOA RD. STRUCTURE IS 1.9 MILES NORTH.  APPROX. 54 MI. NORTH OF ST-82 INTERSECTION WITH IH-19.
4,Arizona,C330,19,PIMA,1,Rural Principal Arterial - Interstate,19,2,Interstate,,,,2,32.98,START OF SECTION IS  0.24 MILES NORTH OF BEGINNING OF EXIT TAPER FOR CANOA REST AREA ON EAST SIDE OF IH 19 (EXIT @ 53 KM).  CANOA RD. STRUCTURE IS 1.9 MILES NORTH.  APPROX. 54 MI. NORTH OF ST-82 INTERSECTION WITH IH-19.
4,Arizona,C340,19,PIMA,1,Rural Principal Arterial - Interstate,19,2,Interstate,,,,2,32.98,START OF SECTION IS  0.24 MILES NORTH OF BEGINNING OF EXIT TAPER FOR CANOA REST AREA ON EAST SIDE OF IH 19 (EXIT @ 53 KM).  CANOA RD. STRUCTURE IS 1.9 MILES NORTH.  APPROX. 54 MI. NORTH OF ST-82 INTERSECTION WITH IH-19.
4,Arizona,C350,19,PIMA,1,Rural Principal Arterial - Interstate,19,2,Interstate,,,,2,32.98,START OF SECTION IS  0.24 MILES NORTH OF BEGINNING OF EXIT TAPER FOR CANOA REST AREA ON EAST SIDE OF IH 19 (EXIT @ 53 KM).  CANOA RD. STRUCTURE IS 1.9 MILES NORTH.  APPROX. 54 MI. NORTH OF ST-82 INTERSECTION WITH IH-19.
4,Arizona,D310,23,SANTA CRUZ,1,Rural Principal Arterial - Interstate,19,2,Interstate,,,,2,24.17,START OF SECTION IS  0.65 MILES SOUTH OF CHAREZ SIDING RD. STRUCTURE (EXIT 40 KM). TUBAC (EXIT 34 KM) STRUCTURE IS 2.55 MILES SOUTH OF BEGINNING OF SECTION.  APROX. 37 MI. NORTH OFf ST-82 INTERSECTION WITH IH-19.
4,Arizona,D320,23,SANTA CRUZ,1,Rural Principal Arterial - Interstate,19,2,Interstate,,,,2,24.17,START OF SECTION IS  0.65 MILES SOUTH OF CHAREZ SIDING RD. STRUCTURE (EXIT 40 KM). TUBAC (EXIT 34 KM) STRUCTURE IS 2.55 MILES SOUTH OF BEGINNING OF SECTION.  APROX. 37 MI. NORTH OFf ST-82 INTERSECTION WITH IH-19.
4,Arizona,D330,23,SANTA CRUZ,1,Rural Principal Arterial - Interstate,19,2,Interstate,,,,2,24.17,START OF SECTION IS  0.65 MILES SOUTH OF CHAREZ SIDING RD. STRUCTURE (EXIT 40 KM). TUBAC (EXIT 34 KM) STRUCTURE IS 2.55 MILES SOUTH OF BEGINNING OF SECTION.  APROX. 37 MI. NORTH OFf ST-82 INTERSECTION WITH IH-19.
4,Arizona,D350,23,SANTA CRUZ,1,Rural Principal Arterial - Interstate,19,2,Interstate,,,,2,24.17,START OF SECTION IS  0.65 MILES SOUTH OF CHAREZ SIDING RD. STRUCTURE (EXIT 40 KM). TUBAC (EXIT 34 KM) STRUCTURE IS 2.55 MILES SOUTH OF BEGINNING OF SECTION.  APROX. 37 MI. NORTH OFf ST-82 INTERSECTION WITH IH-19.
5,Arkansas,2042,3,ASHLEY,2,Rural Principal Arterial - Other,82,3,U.S.,,,,1,16.2,"Sta 351-356 on Job 2736, Near Crossett, AR.  One Mile West of Hwy 81."
5,Arkansas,3011,145,WHITE,2,Rural Principal Arterial - Other,67,3,U.S.,,,,2,11.0,STA 82-87 on Job 5648 0.5 Miles North of HWY 258
5,Arkansas,3048,1,ARKANSAS,2,Rural Principal Arterial - Other,1,4,State,,,,1,13.8,Sta 819-814.  0.2 Miles South of White River Bridge.
5,Arkansas,3058,31,CRAIGHEAD,12,Urban Principal Arterial - Other Freeways or Expressways,63,3,U.S.,,,,2,5.29,STA 1160-1155.  1.6 Miles South of Hwy 63B
5,Arkansas,3059,131,SEBASTIAN,11,Urban Principal Arterial - Interstate,540,2,Interstate,,,,2,13.7,STA 56-61 SB on Job 4730 in Ft. Smith 0.4 Miles North of Hwy 253.
5,Arkansas,3071,7,BENTON,2,Rural Principal Arterial - Other,71,3,U.S.,,,,2,7.9,Sta 661-666 on Job 9806 - R90043. 0.1 Mile North of Perry Road
5,Arkansas,3073,119,PULASKI,11,Urban Principal Arterial - Interstate,40,2,Interstate,,,,2,149.1,Sta 1068-1063 on Job 6806 & Future Job R60009.  0.8 Miles East of Crystal Hill
5,Arkansas,3074,123,ST FRANCIS,1,Rural Principal Arterial - Interstate,40,2,Interstate,,,,2,237.2,"STA 3900-3905.  3.5 Miles West of Hwy 1 (Job Nos. R10020, 11722, 11752 ??)"
5,Arkansas,4019,69,JEFFERSON,12,Urban Principal Arterial - Other Freeways or Expressways,65,3,U.S.,,,,2,3.0,"STA 87 - 92 on State Job 2762. 0.2 Mi North of Harding St., Near Pine Bluff's Pines Mall."
5,Arkansas,4021,85,LONOKE,14,Urban Other Principal Arterial,67,3,U.S.,,,,2,17.65,"STA 153-158, Jobs 1348, 1428 Near Cabot, Lonoke Co."
5,Arkansas,4023,145,WHITE,2,Rural Principal Arterial - Other,67,3,U.S.,,,,2,19.0,"STA 1587-1597 on Job 5619, Near Searcy 1 Mile North of Hwy 367"
5,Arkansas,4046,31,CRAIGHEAD,2,Rural Principal Arterial - Other,63,3,U.S.,,,,2,10.0,"Stations 509 - 514 on Job 10895, Jones- boro, AR.  1.2 Miles South of Hwy 91"
5,Arkansas,5803,119,PULASKI,11,Urban Principal Arterial - Interstate,630,2,Interstate,,,,3,3.4,Stations 222 - 227 on Job 6801 in Little Rock.  East of Ray Winder Field
5,Arkansas,5805,119,PULASKI,11,Urban Principal Arterial - Interstate,430,2,Interstate,,,,3,1.4,"Stations 120 - 125 on Job 6849, Little Rock.  0.2 Mi North of Hwy 5."
5,Arkansas,A310,7,BENTON,2,Rural Principal Arterial - Other,71,3,U.S.,,,,2,7.9,Sta 661-666 on Job 9806 - R90043. 0.1 Mile North of Perry Road
5,Arkansas,A320,7,BENTON,2,Rural Principal Arterial - Other,71,3,U.S.,,,,2,7.9,Sta 661-666 on Job 9806 - R90043. 0.1 Mile North of Perry Road
5,Arkansas,A350,7,BENTON,2,Rural Principal Arterial - Other,71,3,U.S.,,,,2,7.9,Sta 661-666 on Job 9806 - R90043. 0.1 Mile North of Perry Road
5,Arkansas,A410,85,LONOKE,14,Urban Other Principal Arterial,67,3,U.S.,,,,2,17.65,"STA 153-158, Jobs 1348, 1428 Near Cabot, Lonoke Co."
5,Arkansas,A430,85,LONOKE,14,Urban Other Principal Arterial,67,3,U.S.,,,,2,17.65,"STA 153-158, Jobs 1348, 1428 Near Cabot, Lonoke Co."
5,Arkansas,B410,69,JEFFERSON,12,Urban Principal Arterial - Other Freeways or Expressways,65,3,U.S.,,,,2,3.0,"STA 87 - 92 on State Job 2762. 0.2 Mi North of Harding St., Near Pine Bluff's Pines Mall."
5,Arkansas,B430,69,JEFFERSON,12,Urban Principal Arterial - Other Freeways or Expressways,65,3,U.S.,,,,2,3.0,"STA 87 - 92 on State Job 2762. 0.2 Mi North of Harding St., Near Pine Bluff's Pines Mall."
5,Arkansas,C410,131,SEBASTIAN,11,Urban Principal Arterial - Interstate,540,2,Interstate,,,,2,13.7,STA 56-61 SB on Job 4730 in Ft. Smith 0.4 Miles North of Hwy 253.
5,Arkansas,C430,131,SEBASTIAN,11,Urban Principal Arterial - Interstate,540,2,Interstate,,,,2,13.7,STA 56-61 SB on Job 4730 in Ft. Smith 0.4 Miles North of Hwy 253.
6,California,0201,47,MERCED,2,Rural Principal Arterial - Other,99,4,State,,,,2,32.42,"ON SR 99 NEAR THE SOUTH AVENUE EXIT IN DELHI, CA"
6,California,0202,47,MERCED,2,Rural Principal Arterial - Other,99,4,State,,,,2,32.42,"ON SR 99 NEAR THE SOUTH AVENUE EXIT IN DELHI, CA"
6,California,0203,47,MERCED,2,Rural Principal Arterial - Other,99,4,State,,,,2,32.42,"ON SR 99 NEAR THE SOUTH AVENUE EXIT IN DELHI, CA"
6,California,0204,47,MERCED,2,Rural Principal Arterial - Other,99,4,State,,,,2,32.42,"ON SR 99 NEAR THE SOUTH AVENUE EXIT IN DELHI, CA"
6,California,0205,47,MERCED,2,Rural Principal Arterial - Other,99,4,State,,,,2,32.42,"ON SR 99 NEAR THE SOUTH AVENUE EXIT IN DELHI, CA"
6,California,0206,47,MERCED,2,Rural Principal Arterial - Other,99,4,State,,,,2,32.42,"ON SR 99 NEAR THE SOUTH AVENUE EXIT IN DELHI, CA"
6,California,0207,47,MERCED,2,Rural Principal Arterial - Other,99,4,State,,,,2,32.42,"ON SR 99 NEAR THE SOUTH AVENUE EXIT IN DELHI, CA"
6,California,0208,47,MERCED,2,Rural Principal Arterial - Other,99,4,State,,,,2,32.42,"ON SR 99 NEAR THE SOUTH AVENUE EXIT IN DELHI, CA"
6,California,0209,47,MERCED,2,Rural Principal Arterial - Other,99,4,State,,,,2,32.42,"ON SR 99 NEAR THE SOUTH AVENUE EXIT IN DELHI, CA"
